cust,monthly_bill,tax_body,biz_type,compost,garbage,recycle,total_yards,needed_recycle,needed_compost
13144,735.49,S,LODGING,0.96,8,1.44,10.4,1.44,0.96
13144,735.49,S,LODGING,0.96,8,1.44,10.4,1.44,0.96
13144,735.49,S,LODGING,0.96,8,1.44,10.4,1.44,0.96
13144,735.49,S,LODGING,0.96,8,1.44,10.4,1.44,0.96
13145,3983.89,S,RESTAURANT,31.68,16,77.75999999999999,125.44,77.75999999999999,31.68
13145,3983.89,S,RESTAURANT,31.68,16,77.75999999999999,125.44,77.75999999999999,31.68
13145,3983.89,S,RESTAURANT,31.68,16,77.75999999999999,125.44,77.75999999999999,31.68
13145,3983.89,S,RESTAURANT,31.68,16,77.75999999999999,125.44,77.75999999999999,31.68
13145,3983.89,S,RESTAURANT,31.68,16,77.75999999999999,125.44,77.75999999999999,31.68
13145,3983.89,S,RESTAURANT,31.68,16,77.75999999999999,125.44,77.75999999999999,31.68
13145,3983.89,S,RESTAURANT,31.68,16,77.75999999999999,125.44,77.75999999999999,31.68
13145,3983.89,S,RESTAURANT,31.68,16,77.75999999999999,125.44,77.75999999999999,31.68
13145,3983.89,S,RESTAURANT,31.68,16,77.75999999999999,125.44,77.75999999999999,31.68
13145,3983.89,S,RESTAURANT,31.68,16,77.75999999999999,125.44,77.75999999999999,31.68
13145,3983.89,S,RESTAURANT,31.68,16,77.75999999999999,125.44,77.75999999999999,31.68
13145,3983.89,S,RESTAURANT,31.68,16,77.75999999999999,125.44,77.75999999999999,31.68
13145,3983.89,S,RESTAURANT,31.68,16,77.75999999999999,125.44,77.75999999999999,31.68
13431,4095.03,COUNTY,WINERY,0.32,12,22,34.32,22,0.32
13431,4095.03,COUNTY,WINERY,0.32,12,22,34.32,22,0.32
13431,4095.03,COUNTY,WINERY,0.32,12,22,34.32,22,0.32
13431,4095.03,COUNTY,WINERY,0.32,12,22,34.32,22,0.32
13431,4095.03,COUNTY,WINERY,0.32,12,22,34.32,22,0.32
13431,4095.03,COUNTY,WINERY,0.32,12,22,34.32,22,0.32
13457,303.72,Y,OFFICE BLD,0.48,1.44,1.44,3.36,1.44,0.48
13457,303.72,Y,OFFICE BLD,0.48,1.44,1.44,3.36,1.44,0.48
13457,303.72,Y,OFFICE BLD,0.48,1.44,1.44,3.36,1.44,0.48
13457,303.72,Y,OFFICE BLD,0.48,1.44,1.44,3.36,1.44,0.48
13457,303.72,Y,OFFICE BLD,0.48,1.44,1.44,3.36,1.44,0.48
13636,130.5,S,WINERY,0.96,0.64,0.96,2.56,0.96,0.96
13636,130.5,S,WINERY,0.96,0.64,0.96,2.56,0.96,0.96
13636,130.5,S,WINERY,0.96,0.64,0.96,2.56,0.96,0.96
13636,130.5,S,WINERY,0.96,0.64,0.96,2.56,0.96,0.96
13636,130.5,S,WINERY,0.96,0.64,0.96,2.56,0.96,0.96
13720,101.24,Y,LODGING,0.48,0.48,0.48,1.44,0.48,0.48
13720,101.24,Y,LODGING,0.48,0.48,0.48,1.44,0.48,0.48
13720,101.24,Y,LODGING,0.48,0.48,0.48,1.44,0.48,0.48
13760,130.5,S,WINERY,0.96,0.64,0.96,2.56,0.96,0.96
13760,130.5,S,WINERY,0.96,0.64,0.96,2.56,0.96,0.96
13760,130.5,S,WINERY,0.96,0.64,0.96,2.56,0.96,0.96
13760,130.5,S,WINERY,0.96,0.64,0.96,2.56,0.96,0.96
13760,130.5,S,WINERY,0.96,0.64,0.96,2.56,0.96,0.96
13760,130.5,S,WINERY,0.96,0.64,0.96,2.56,0.96,0.96
14081,2979.38,COUNTY,WINERY,4,16,4,24,4,4
14081,2979.38,COUNTY,WINERY,4,16,4,24,4,4
14081,2979.38,COUNTY,WINERY,4,16,4,24,4,4
14081,2979.38,COUNTY,WINERY,4,16,4,24,4,4
14193,439.46,C,MULTIFAMIL,0.48,2,1.44,3.92,1.44,0.48
14193,439.46,C,MULTIFAMIL,0.48,2,1.44,3.92,1.44,0.48
14193,439.46,C,MULTIFAMIL,0.48,2,1.44,3.92,1.44,0.48
14193,439.46,C,MULTIFAMIL,0.48,2,1.44,3.92,1.44,0.48
14193,439.46,C,MULTIFAMIL,0.48,2,1.44,3.92,1.44,0.48
14209,2671.8,COUNTY,WINERY,5.12,36,17.439999999999998,58.559999999999995,17.439999999999998,5.12
14209,2671.8,COUNTY,WINERY,5.12,36,17.439999999999998,58.559999999999995,17.439999999999998,5.12
14209,2671.8,COUNTY,WINERY,5.12,36,17.439999999999998,58.559999999999995,17.439999999999998,5.12
14209,2671.8,COUNTY,WINERY,5.12,36,17.439999999999998,58.559999999999995,17.439999999999998,5.12
14209,2671.8,COUNTY,WINERY,5.12,36,17.439999999999998,58.559999999999995,17.439999999999998,5.12
14209,2671.8,COUNTY,WINERY,5.12,36,17.439999999999998,58.559999999999995,17.439999999999998,5.12
14209,2671.8,COUNTY,WINERY,5.12,36,17.439999999999998,58.559999999999995,17.439999999999998,5.12
14209,2671.8,COUNTY,WINERY,5.12,36,17.439999999999998,58.559999999999995,17.439999999999998,5.12
14209,2671.8,COUNTY,WINERY,5.12,36,17.439999999999998,58.559999999999995,17.439999999999998,5.12
14209,2671.8,COUNTY,WINERY,5.12,36,17.439999999999998,58.559999999999995,17.439999999999998,5.12
14377,1048.95,S,WINERY,12,6,25.44,43.44,25.44,12
14377,1048.95,S,WINERY,12,6,25.44,43.44,25.44,12
14377,1048.95,S,WINERY,12,6,25.44,43.44,25.44,12
14377,1048.95,S,WINERY,12,6,25.44,43.44,25.44,12
14377,1048.95,S,WINERY,12,6,25.44,43.44,25.44,12
14377,1048.95,S,WINERY,12,6,25.44,43.44,25.44,12
14377,1048.95,S,WINERY,12,6,25.44,43.44,25.44,12
14377,1048.95,S,WINERY,12,6,25.44,43.44,25.44,12
14379,0,COUNTY,HOSPITAL,6.4,0,11.52,17.92,11.52,6.4
14379,0,COUNTY,HOSPITAL,6.4,0,11.52,17.92,11.52,6.4
14379,0,COUNTY,HOSPITAL,6.4,0,11.52,17.92,11.52,6.4
14379,0,COUNTY,HOSPITAL,6.4,0,11.52,17.92,11.52,6.4
14553,103.93,C,CHURCH,0.48,0.48,0.48,1.44,0.48,0.48
14553,103.93,C,CHURCH,0.48,0.48,0.48,1.44,0.48,0.48
14553,103.93,C,CHURCH,0.48,0.48,0.48,1.44,0.48,0.48
14652,1503.97,S,RESTAURANT,8.64,16,21.439999999999998,46.08,21.439999999999998,8.64
14652,1503.97,S,RESTAURANT,8.64,16,21.439999999999998,46.08,21.439999999999998,8.64
14652,1503.97,S,RESTAURANT,8.64,16,21.439999999999998,46.08,21.439999999999998,8.64
14652,1503.97,S,RESTAURANT,8.64,16,21.439999999999998,46.08,21.439999999999998,8.64
14652,1503.97,S,RESTAURANT,8.64,16,21.439999999999998,46.08,21.439999999999998,8.64
14652,1503.97,S,RESTAURANT,8.64,16,21.439999999999998,46.08,21.439999999999998,8.64
14652,1503.97,S,RESTAURANT,8.64,16,21.439999999999998,46.08,21.439999999999998,8.64
14652,1503.97,S,RESTAURANT,8.64,16,21.439999999999998,46.08,21.439999999999998,8.64
14652,1503.97,S,RESTAURANT,8.64,16,21.439999999999998,46.08,21.439999999999998,8.64
14682,44.86,COUNTY,VINEYARD,0.48,0.16,0.48,1.12,0.48,0.48
14682,44.86,COUNTY,VINEYARD,0.48,0.16,0.48,1.12,0.48,0.48
14682,44.86,COUNTY,VINEYARD,0.48,0.16,0.48,1.12,0.48,0.48
14698,179.42,COUNTY,LODGING-FW,0.48,0.32,0.96,1.76,0.96,0.48
14698,179.42,COUNTY,LODGING-FW,0.48,0.32,0.96,1.76,0.96,0.48
14698,179.42,COUNTY,LODGING-FW,0.48,0.32,0.96,1.76,0.96,0.48
14698,179.42,COUNTY,LODGING-FW,0.48,0.32,0.96,1.76,0.96,0.48
14772,69.28,C,WINERY,0.48,0.32,0.48,1.28,0.48,0.48
14772,69.28,C,WINERY,0.48,0.32,0.48,1.28,0.48,0.48
14772,69.28,C,WINERY,0.48,0.32,0.48,1.28,0.48,0.48
14793,311.79,C,LODGING,0.48,1.44,1.44,3.36,1.44,0.48
14793,311.79,C,LODGING,0.48,1.44,1.44,3.36,1.44,0.48
14793,311.79,C,LODGING,0.48,1.44,1.44,3.36,1.44,0.48
14849,283.86,C,WINERY,0.96,0.96,0.96,2.88,0.96,0.96
14849,283.86,C,WINERY,0.96,0.96,0.96,2.88,0.96,0.96
14849,283.86,C,WINERY,0.96,0.96,0.96,2.88,0.96,0.96
14849,283.86,C,WINERY,0.96,0.96,0.96,2.88,0.96,0.96
14953,890.4,COUNTY,MULTIFAMIL,0.64,4,1.44,6.08,1.44,0.64
14953,890.4,COUNTY,MULTIFAMIL,0.64,4,1.44,6.08,1.44,0.64
14953,890.4,COUNTY,MULTIFAMIL,0.64,4,1.44,6.08,1.44,0.64
14953,890.4,COUNTY,MULTIFAMIL,0.64,4,1.44,6.08,1.44,0.64
14953,890.4,COUNTY,MULTIFAMIL,0.64,4,1.44,6.08,1.44,0.64
14989,103.93,C,LODGING-FW,0.48,0.48,0.48,1.44,0.48,0.48
14989,103.93,C,LODGING-FW,0.48,0.48,0.48,1.44,0.48,0.48
14989,103.93,C,LODGING-FW,0.48,0.48,0.48,1.44,0.48,0.48
15224,0,C,SCHOOL,5.12,0,0.96,6.08,0.96,5.12
15224,0,C,SCHOOL,5.12,0,0.96,6.08,0.96,5.12
15224,0,C,SCHOOL,5.12,0,0.96,6.08,0.96,5.12
15224,0,C,SCHOOL,5.12,0,0.96,6.08,0.96,5.12
15226,179.42,COUNTY,WINERY,0.48,0.64,0.96,2.08,0.96,0.48
15226,179.42,COUNTY,WINERY,0.48,0.64,0.96,2.08,0.96,0.48
15226,179.42,COUNTY,WINERY,0.48,0.64,0.96,2.08,0.96,0.48
15226,179.42,COUNTY,WINERY,0.48,0.64,0.96,2.08,0.96,0.48
15226,179.42,COUNTY,WINERY,0.48,0.64,0.96,2.08,0.96,0.48
15290,97.87,S,MIXED USE,0.48,0.48,0.48,1.44,0.48,0.48
15290,97.87,S,MIXED USE,0.48,0.48,0.48,1.44,0.48,0.48
15290,97.87,S,MIXED USE,0.48,0.48,0.48,1.44,0.48,0.48
15344,7267.84,COUNTY,WINERY,12,24,80.48,116.48,80.48,12
15344,7267.84,COUNTY,WINERY,12,24,80.48,116.48,80.48,12
15344,7267.84,COUNTY,WINERY,12,24,80.48,116.48,80.48,12
15344,7267.84,COUNTY,WINERY,12,24,80.48,116.48,80.48,12
15344,7267.84,COUNTY,WINERY,12,24,80.48,116.48,80.48,12
15344,7267.84,COUNTY,WINERY,12,24,80.48,116.48,80.48,12
15344,7267.84,COUNTY,WINERY,12,24,80.48,116.48,80.48,12
15344,7267.84,COUNTY,WINERY,12,24,80.48,116.48,80.48,12
15344,7267.84,COUNTY,WINERY,12,24,80.48,116.48,80.48,12
15344,7267.84,COUNTY,WINERY,12,24,80.48,116.48,80.48,12
15408,631.71,COUNTY,VINEYARD,0.96,2,0.48,3.44,0.48,0.96
15408,631.71,COUNTY,VINEYARD,0.96,2,0.48,3.44,0.48,0.96
15408,631.71,COUNTY,VINEYARD,0.96,2,0.48,3.44,0.48,0.96
15408,631.71,COUNTY,VINEYARD,0.96,2,0.48,3.44,0.48,0.96
15511,708.93,S,LODGING,0.48,4,1.44,5.92,1.44,0.48
15511,708.93,S,LODGING,0.48,4,1.44,5.92,1.44,0.48
15511,708.93,S,LODGING,0.48,4,1.44,5.92,1.44,0.48
15640,415.72,C,LODGING,0.96,1.92,1.44,4.32,1.44,0.96
15640,415.72,C,LODGING,0.96,1.92,1.44,4.32,1.44,0.96
15640,415.72,C,LODGING,0.96,1.92,1.44,4.32,1.44,0.96
15640,415.72,C,LODGING,0.96,1.92,1.44,4.32,1.44,0.96
15640,415.72,C,LODGING,0.96,1.92,1.44,4.32,1.44,0.96
15640,415.72,C,LODGING,0.96,1.92,1.44,4.32,1.44,0.96
15640,415.72,C,LODGING,0.96,1.92,1.44,4.32,1.44,0.96
15640,415.72,C,LODGING,0.96,1.92,1.44,4.32,1.44,0.96
15672,391.48,S,MULTIFAMIL,0.48,1.92,1.44,3.84,1.44,0.48
15672,391.48,S,MULTIFAMIL,0.48,1.92,1.44,3.84,1.44,0.48
15672,391.48,S,MULTIFAMIL,0.48,1.92,1.44,3.84,1.44,0.48
15673,391.48,S,MULTIFAMIL,0.48,1.92,1.92,4.32,1.92,0.48
15673,391.48,S,MULTIFAMIL,0.48,1.92,1.92,4.32,1.92,0.48
15673,391.48,S,MULTIFAMIL,0.48,1.92,1.92,4.32,1.92,0.48
15833,742.46,C,DELI/CAFE,11.52,2,6.88,20.4,6.88,11.52
15833,742.46,C,DELI/CAFE,11.52,2,6.88,20.4,6.88,11.52
15833,742.46,C,DELI/CAFE,11.52,2,6.88,20.4,6.88,11.52
15833,742.46,C,DELI/CAFE,11.52,2,6.88,20.4,6.88,11.52
15833,742.46,C,DELI/CAFE,11.52,2,6.88,20.4,6.88,11.52
15833,742.46,C,DELI/CAFE,11.52,2,6.88,20.4,6.88,11.52
15833,742.46,C,DELI/CAFE,11.52,2,6.88,20.4,6.88,11.52
15882,293.61,S,MULTIFAMIL,0.48,1.44,1.44,3.36,1.44,0.48
15882,293.61,S,MULTIFAMIL,0.48,1.44,1.44,3.36,1.44,0.48
15882,293.61,S,MULTIFAMIL,0.48,1.44,1.44,3.36,1.44,0.48
15882,293.61,S,MULTIFAMIL,0.48,1.44,1.44,3.36,1.44,0.48
15996,771.01,S,WINERY,0.48,4,5.4399999999999995,9.92,5.4399999999999995,0.48
15996,771.01,S,WINERY,0.48,4,5.4399999999999995,9.92,5.4399999999999995,0.48
15996,771.01,S,WINERY,0.48,4,5.4399999999999995,9.92,5.4399999999999995,0.48
15996,771.01,S,WINERY,0.48,4,5.4399999999999995,9.92,5.4399999999999995,0.48
16565,34.64,C,UTILITY,0.48,0.16,0.48,1.12,0.48,0.48
16565,34.64,C,UTILITY,0.48,0.16,0.48,1.12,0.48,0.48
16565,34.64,C,UTILITY,0.48,0.16,0.48,1.12,0.48,0.48
16628,207.86,C,RESTAURANT,0.32,0.96,0.96,2.24,0.96,0.32
16628,207.86,C,RESTAURANT,0.32,0.96,0.96,2.24,0.96,0.32
16628,207.86,C,RESTAURANT,0.32,0.96,0.96,2.24,0.96,0.32
16628,207.86,C,RESTAURANT,0.32,0.96,0.96,2.24,0.96,0.32
16795,195.74,S,MULTIFAMIL,0.96,0.96,0.96,2.88,0.96,0.96
16795,195.74,S,MULTIFAMIL,0.96,0.96,0.96,2.88,0.96,0.96
16795,195.74,S,MULTIFAMIL,0.96,0.96,0.96,2.88,0.96,0.96
16795,195.74,S,MULTIFAMIL,0.96,0.96,0.96,2.88,0.96,0.96
16795,195.74,S,MULTIFAMIL,0.96,0.96,0.96,2.88,0.96,0.96
17965,6969.08,Y,RESTAURANT,11.52,104,41.760000000000005,157.28,41.760000000000005,11.52
17965,6969.08,Y,RESTAURANT,11.52,104,41.760000000000005,157.28,41.760000000000005,11.52
17965,6969.08,Y,RESTAURANT,11.52,104,41.760000000000005,157.28,41.760000000000005,11.52
17965,6969.08,Y,RESTAURANT,11.52,104,41.760000000000005,157.28,41.760000000000005,11.52
17965,6969.08,Y,RESTAURANT,11.52,104,41.760000000000005,157.28,41.760000000000005,11.52
17965,6969.08,Y,RESTAURANT,11.52,104,41.760000000000005,157.28,41.760000000000005,11.52
17965,6969.08,Y,RESTAURANT,11.52,104,41.760000000000005,157.28,41.760000000000005,11.52
17965,6969.08,Y,RESTAURANT,11.52,104,41.760000000000005,157.28,41.760000000000005,11.52
17965,6969.08,Y,RESTAURANT,11.52,104,41.760000000000005,157.28,41.760000000000005,11.52
17965,6969.08,Y,RESTAURANT,11.52,104,41.760000000000005,157.28,41.760000000000005,11.52
17965,6969.08,Y,RESTAURANT,11.52,104,41.760000000000005,157.28,41.760000000000005,11.52
17965,6969.08,Y,RESTAURANT,11.52,104,41.760000000000005,157.28,41.760000000000005,11.52
17965,6969.08,Y,RESTAURANT,11.52,104,41.760000000000005,157.28,41.760000000000005,11.52
17965,6969.08,Y,RESTAURANT,11.52,104,41.760000000000005,157.28,41.760000000000005,11.52
18599,255.93,C,RESTAURANT,2.88,0.48,1.44,4.8,1.44,2.88
18599,255.93,C,RESTAURANT,2.88,0.48,1.44,4.8,1.44,2.88
18599,255.93,C,RESTAURANT,2.88,0.48,1.44,4.8,1.44,2.88
18599,255.93,C,RESTAURANT,2.88,0.48,1.44,4.8,1.44,2.88
18599,255.93,C,RESTAURANT,2.88,0.48,1.44,4.8,1.44,2.88
18599,255.93,C,RESTAURANT,2.88,0.48,1.44,4.8,1.44,2.88
20233,1039.3,C,MULTIFAMIL,0.96,4.800000000000001,2.4,8.16,2.4,0.96
20233,1039.3,C,MULTIFAMIL,0.96,4.800000000000001,2.4,8.16,2.4,0.96
20233,1039.3,C,MULTIFAMIL,0.96,4.800000000000001,2.4,8.16,2.4,0.96
20233,1039.3,C,MULTIFAMIL,0.96,4.800000000000001,2.4,8.16,2.4,0.96
20233,1039.3,C,MULTIFAMIL,0.96,4.800000000000001,2.4,8.16,2.4,0.96
20233,1039.3,C,MULTIFAMIL,0.96,4.800000000000001,2.4,8.16,2.4,0.96
20233,1039.3,C,MULTIFAMIL,0.96,4.800000000000001,2.4,8.16,2.4,0.96
20233,1039.3,C,MULTIFAMIL,0.96,4.800000000000001,2.4,8.16,2.4,0.96
20233,1039.3,C,MULTIFAMIL,0.96,4.800000000000001,2.4,8.16,2.4,0.96
20233,1039.3,C,MULTIFAMIL,0.96,4.800000000000001,2.4,8.16,2.4,0.96
20233,1039.3,C,MULTIFAMIL,0.96,4.800000000000001,2.4,8.16,2.4,0.96
20233,1039.3,C,MULTIFAMIL,0.96,4.800000000000001,2.4,8.16,2.4,0.96
21438,34.64,C,RETAIL,0.48,0.16,0.48,1.12,0.48,0.48
21438,34.64,C,RETAIL,0.48,0.16,0.48,1.12,0.48,0.48
21438,34.64,C,RETAIL,0.48,0.16,0.48,1.12,0.48,0.48
21896,283.86,C,RESTAURANT,0.32,0.96,1.44,2.7199999999999998,1.44,0.32
21896,283.86,C,RESTAURANT,0.32,0.96,1.44,2.7199999999999998,1.44,0.32
21896,283.86,C,RESTAURANT,0.32,0.96,1.44,2.7199999999999998,1.44,0.32
21896,283.86,C,RESTAURANT,0.32,0.96,1.44,2.7199999999999998,1.44,0.32
21896,283.86,C,RESTAURANT,0.32,0.96,1.44,2.7199999999999998,1.44,0.32
23489,813.98,C,LODGING,0.48,4,1.44,5.92,1.44,0.48
23489,813.98,C,LODGING,0.48,4,1.44,5.92,1.44,0.48
23489,813.98,C,LODGING,0.48,4,1.44,5.92,1.44,0.48
23821,415.72,C,LODGING-FW,0.48,1.92,1.44,3.84,1.44,0.48
23821,415.72,C,LODGING-FW,0.48,1.92,1.44,3.84,1.44,0.48
23821,415.72,C,LODGING-FW,0.48,1.92,1.44,3.84,1.44,0.48
23821,415.72,C,LODGING-FW,0.48,1.92,1.44,3.84,1.44,0.48
23821,415.72,C,LODGING-FW,0.48,1.92,1.44,3.84,1.44,0.48
24144,97.87,S,UTILITY,0.48,0.48,0.48,1.44,0.48,0.48
24144,97.87,S,UTILITY,0.48,0.48,0.48,1.44,0.48,0.48
24144,97.87,S,UTILITY,0.48,0.48,0.48,1.44,0.48,0.48
26600,103.93,C,RESTAURANT,2.56,0.48,0.48,3.52,0.48,2.56
26600,103.93,C,RESTAURANT,2.56,0.48,0.48,3.52,0.48,2.56
26600,103.93,C,RESTAURANT,2.56,0.48,0.48,3.52,0.48,2.56
26600,103.93,C,RESTAURANT,2.56,0.48,0.48,3.52,0.48,2.56
26948,202.48,Y,POLICEFIRE,0.48,0.96,0.96,2.4,0.96,0.48
26948,202.48,Y,POLICEFIRE,0.48,0.96,0.96,2.4,0.96,0.48
26948,202.48,Y,POLICEFIRE,0.48,0.96,0.96,2.4,0.96,0.48
27143,405.36,C,MULTIFAMIL,0.48,1.92,0.96,3.36,0.96,0.48
27143,405.36,C,MULTIFAMIL,0.48,1.92,0.96,3.36,0.96,0.48
27143,405.36,C,MULTIFAMIL,0.48,1.92,0.96,3.36,0.96,0.48
30883,58.27,COUNTY,RETAIL,0.48,0.16,0.48,1.12,0.48,0.48
30883,58.27,COUNTY,RETAIL,0.48,0.16,0.48,1.12,0.48,0.48
30883,58.27,COUNTY,RETAIL,0.48,0.16,0.48,1.12,0.48,0.48
30927,101.24,Y,WINERY,0.48,0.48,0.48,1.44,0.48,0.48
30927,101.24,Y,WINERY,0.48,0.48,0.48,1.44,0.48,0.48
30927,101.24,Y,WINERY,0.48,0.48,0.48,1.44,0.48,0.48
31133,34.64,C,BAKERY,0.48,0.16,0.48,1.12,0.48,0.48
31133,34.64,C,BAKERY,0.48,0.16,0.48,1.12,0.48,0.48
31133,34.64,C,BAKERY,0.48,0.16,0.48,1.12,0.48,0.48
31134,102.69,C,MULTIFAMIL,0.96,0.16,0.48,1.5999999999999999,0.48,0.96
31134,102.69,C,MULTIFAMIL,0.96,0.16,0.48,1.5999999999999999,0.48,0.96
31134,102.69,C,MULTIFAMIL,0.96,0.16,0.48,1.5999999999999999,0.48,0.96
31134,102.69,C,MULTIFAMIL,0.96,0.16,0.48,1.5999999999999999,0.48,0.96
31241,103.93,C,GROCERY,0.32,0.48,0.48,1.28,0.48,0.32
31241,103.93,C,GROCERY,0.32,0.48,0.48,1.28,0.48,0.32
31241,103.93,C,GROCERY,0.32,0.48,0.48,1.28,0.48,0.32
31249,134.57,COUNTY,LODGING,0.48,0.48,0.48,1.44,0.48,0.48
31249,134.57,COUNTY,LODGING,0.48,0.48,0.48,1.44,0.48,0.48
31249,134.57,COUNTY,LODGING,0.48,0.48,0.48,1.44,0.48,0.48
31304,130.48,S,FOURPLEX,0.48,0.64,1.92,3.04,1.92,0.48
31304,130.48,S,FOURPLEX,0.48,0.64,1.92,3.04,1.92,0.48
31304,130.48,S,FOURPLEX,0.48,0.64,1.92,3.04,1.92,0.48
31550,134.57,COUNTY,WINERY,0.48,0.48,0.48,1.44,0.48,0.48
31550,134.57,COUNTY,WINERY,0.48,0.48,0.48,1.44,0.48,0.48
31550,134.57,COUNTY,WINERY,0.48,0.48,0.48,1.44,0.48,0.48
31573,650.33,COUNTY,VINEYARD,4,0.16,0.48,4.640000000000001,0.48,4
31573,650.33,COUNTY,VINEYARD,4,0.16,0.48,4.640000000000001,0.48,4
31573,650.33,COUNTY,VINEYARD,4,0.16,0.48,4.640000000000001,0.48,4
31588,179.93,C,WINERY,0.48,0.48,0.96,1.92,0.96,0.48
31588,179.93,C,WINERY,0.48,0.48,0.96,1.92,0.96,0.48
31588,179.93,C,WINERY,0.48,0.48,0.96,1.92,0.96,0.48
31588,179.93,C,WINERY,0.48,0.48,0.96,1.92,0.96,0.48
31607,202.68,C,MULTIFAMIL,0.48,0.96,0.48,1.92,0.48,0.48
31607,202.68,C,MULTIFAMIL,0.48,0.96,0.48,1.92,0.48,0.48
31607,202.68,C,MULTIFAMIL,0.48,0.96,0.48,1.92,0.48,0.48
31644,335.71,S,MULTIFAMIL,0.96,0.96,0.96,2.88,0.96,0.96
31644,335.71,S,MULTIFAMIL,0.96,0.96,0.96,2.88,0.96,0.96
31644,335.71,S,MULTIFAMIL,0.96,0.96,0.96,2.88,0.96,0.96
31644,335.71,S,MULTIFAMIL,0.96,0.96,0.96,2.88,0.96,0.96
31644,335.71,S,MULTIFAMIL,0.96,0.96,0.96,2.88,0.96,0.96
31660,134.57,COUNTY,MIXED USE,0.48,0.48,0.48,1.44,0.48,0.48
31660,134.57,COUNTY,MIXED USE,0.48,0.48,0.48,1.44,0.48,0.48
31660,134.57,COUNTY,MIXED USE,0.48,0.48,0.48,1.44,0.48,0.48
31675,134.57,COUNTY,LODGING-FW,0.48,0.48,0.48,1.44,0.48,0.48
31675,134.57,COUNTY,LODGING-FW,0.48,0.48,0.48,1.44,0.48,0.48
31675,134.57,COUNTY,LODGING-FW,0.48,0.48,0.48,1.44,0.48,0.48
